Year,Date,Month,Station,Salin_Top,Salin_Mid,Salin_Bot,Salin_Bot_1.5,Temp_Top,Temp_Mid,Temp_Bot,Temp_Bot_1.5
2014,2014-08-02,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-03,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-04,8,218,11.5,11.5,11.5,NA,5.5,5.5,5.5,NA
2014,2014-08-05,8,218,13.1,13.1,13.1,NA,5.8,5.8,5.8,NA
2014,2014-08-06,8,218,11.3,11.4,11.5,NA,5.8,5.8,5.7,NA
2014,2014-08-07,8,218,10.9,10.8,10.8,NA,6.4,6.4,6.4,NA
2014,2014-08-08,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-09,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-10,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-11,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-12,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-13,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-14,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-15,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-16,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-17,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-18,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-19,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-20,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-21,8,218,11,20.6,21.8,NA,7,6.9,6.9,NA
2014,2014-08-22,8,218,22.5,22.7,23,NA,6.8,6.7,6.7,NA
2014,2014-08-23,8,218,26.5,26.7,26.7,NA,6.6,6.5,6.5,NA
2014,2014-08-24,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-25,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-26,8,218,23.3,23.4,23.4,NA,4.7,4.7,4.7,NA
2014,2014-08-27,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-28,8,218,23.6,25.1,25.2,NA,5.7,5.2,4.9,NA
2014,2014-08-29,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-30,8,218,25.2,25.3,25.6,NA,3.7,3.7,3.8,NA
2014,2014-08-31,8,218,25,25,25,NA,5,5,5,NA
2014,2014-09-01,9,218,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-06-30,6,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-07-01,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-07-02,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-07-03,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-07-04,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-07-05,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-07-06,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-07-07,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-07-08,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-07-09,7,220,4.2,4.2,4.2,NA,7.7,7.7,7.7,NA
2014,2014-07-10,7,220,4.5,4.5,4.5,NA,8.2,8.2,8.2,NA
2014,2014-07-11,7,220,5.3,5.3,5.3,NA,7.5,7.5,7.5,NA
2014,2014-07-12,7,220,12.8,13,15,NA,7.3,7.3,6.6,NA
2014,2014-07-13,7,220,17.8,17.7,18.1,NA,8.1,8,7.7,NA
2014,2014-07-14,7,220,14,14,14,NA,8.4,8.4,8.4,NA
2014,2014-07-15,7,220,12.4,12.4,12.4,NA,7.5,7.5,7.5,NA
2014,2014-07-16,7,220,15.5,15.4,15.4,NA,8.4,8.4,8.4,NA
2014,2014-07-17,7,220,16.9,17.5,18.1,NA,8.8,7.6,7.4,NA
2014,2014-07-18,7,220,11.4,11.4,NA,NA,10.3,10.3,NA,NA
2014,2014-07-19,7,220,8.6,8.7,9.1,NA,10.5,10.4,10.3,NA
2014,2014-07-20,7,220,12.9,12.9,13.1,NA,9.2,9.2,9.2,NA
2014,2014-07-21,7,220,14.1,14.2,14.3,NA,9,9,8.9,NA
2014,2014-07-22,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-07-23,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-07-24,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-07-25,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-07-26,7,220,4,4.4,4.6,NA,6.6,6.6,6.6,NA
2014,2014-07-27,7,220,5.3,5.4,5.4,NA,6.8,6.8,6.8,NA
2014,2014-07-28,7,220,9,9,9,NA,6.3,6.3,6.3,NA
2014,2014-07-29,7,220,9.6,9.7,9.7,NA,7.3,7.2,7.2,NA
2014,2014-07-30,7,220,5.6,6.7,6.8,NA,7.1,7.3,7.3,NA
2014,2014-07-31,7,220,8.8,8.8,8.8,NA,6.1,6.1,6.1,NA
2014,2014-08-01,8,220,14.3,25.4,26.2,NA,5,3,3,NA
2014,2014-08-02,8,220,12.1,12.1,12.1,NA,5.8,5.8,5.8,NA
2014,2014-08-03,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-04,8,220,7.5,7.5,8.1,NA,5.6,5.6,5.6,NA
2014,2014-08-05,8,220,11.5,11.5,11.5,NA,5.6,5.6,5.6,NA
2014,2014-08-06,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-07,8,220,12.4,12.4,12.4,NA,5.9,5.9,5.9,NA
2014,2014-08-08,8,220,11.4,11.4,11.4,NA,5.5,5.5,5.5,NA
2014,2014-08-09,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-10,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-11,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-12,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-13,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-14,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-15,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-16,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-17,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-18,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-19,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-20,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-21,8,220,20.1,20.1,25.6,NA,6.3,6.3,6.3,NA
2014,2014-08-22,8,220,28.8,28.3,28.4,NA,3.3,2.5,2.3,NA
2014,2014-08-23,8,220,28.2,28.4,28.4,NA,2.7,2.5,2.2,NA
2014,2014-08-24,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-25,8,220,26,26,26,NA,5,5,5,NA
2014,2014-08-26,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-27,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-28,8,220,3.1,27.8,27.7,NA,3,2.8,2.9,NA
2014,2014-08-29,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-30,8,220,22.7,23.3,23.7,NA,4.3,4.4,4.4,NA
2014,2014-08-31,8,220,26.1,26.2,26.2,NA,4.7,4.7,4.7,NA
2014,2014-09-01,9,220,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-06-30,6,230,0.1,0.1,0.1,NA,9.5,9.5,9.5,NA
2014,2014-07-01,7,230,0.1,0.1,0.1,NA,13.1,13,13,NA
2014,2014-07-02,7,230,0.1,0.1,0.1,NA,11,11,11,NA
2014,2014-07-03,7,230,0.2,0.2,0.2,NA,9.8,9.8,9.8,NA
2014,2014-07-04,7,230,0.1,0.2,0.2,NA,13,12.9,12.9,NA
2014,2014-07-05,7,230,0.1,0.1,0.1,NA,11.5,11.4,11.4,NA
2014,2014-07-06,7,230,0.1,0.2,0.2,NA,10.8,10.7,10.6,NA
2014,2014-07-07,7,230,0.1,0.1,0.2,NA,10,9.9,10,NA
2014,2014-07-08,7,230,0.1,0.1,0.1,NA,11.2,11.2,11.2,NA
2014,2014-07-09,7,230,0.1,0.1,0.1,NA,8.2,8.2,8.2,NA
2014,2014-07-10,7,230,2.4,2.4,2.4,NA,8.8,8.8,8.7,NA
2014,2014-07-11,7,230,0.4,0.6,0.6,NA,8.6,8.3,8.3,NA
2014,2014-07-12,7,230,0.3,0.4,0.8,NA,8.8,8.7,8.6,NA
2014,2014-07-13,7,230,0.2,0.2,0.2,NA,10.4,10.4,10.4,NA
2014,2014-07-14,7,230,3.8,4,4.1,NA,9.8,9.7,9.7,NA
2014,2014-07-15,7,230,0.1,0.1,0.1,NA,7.8,7.8,7.8,NA
2014,2014-07-16,7,230,0.3,0.3,0.2,NA,10.3,10.3,10.2,NA
2014,2014-07-17,7,230,0.1,0.1,0.1,NA,13.3,13.2,13.2,NA
2014,2014-07-18,7,230,0.1,0.1,0.1,NA,12.4,12.3,12.3,NA
2014,2014-07-19,7,230,0.1,0.1,0.1,NA,11.5,11.4,11.4,NA
2014,2014-07-20,7,230,0.2,0.2,0.2,NA,10.4,10.4,10.4,NA
2014,2014-07-21,7,230,0.3,0.4,1.5,NA,10.2,10.1,9.8,NA
2014,2014-07-22,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-07-23,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-07-24,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-07-25,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-07-26,7,230,0.1,0.1,0.1,NA,6.6,6.6,6.6,NA
2014,2014-07-27,7,230,0.1,0.1,0.1,NA,6.1,6.1,6.1,NA
2014,2014-07-28,7,230,0.2,0.3,0.2,NA,7.2,7.1,7.1,NA
2014,2014-07-29,7,230,0.1,0.1,0.1,NA,7.2,7.2,7.2,NA
2014,2014-07-30,7,230,0.1,0.1,0.1,NA,8.4,8.4,8.5,NA
2014,2014-07-31,7,230,0.2,0.2,0.2,NA,6.3,6.3,6.3,NA
2014,2014-08-01,8,230,0.1,0.1,0.1,NA,8.8,8.8,8.8,NA
2014,2014-08-02,8,230,3.3,3.3,3.3,NA,6.2,6.2,6.2,NA
2014,2014-08-03,8,230,1,1,1,NA,6.7,6.7,6.7,NA
2014,2014-08-04,8,230,0.1,0.1,0.1,NA,7.6,7.6,7.6,NA
2014,2014-08-05,8,230,0.1,0.1,0.1,NA,7.2,7.1,7.1,NA
2014,2014-08-06,8,230,0.1,0.1,0.1,NA,5.9,5.9,5.9,NA
2014,2014-08-07,8,230,8.6,8.6,8.6,NA,6.6,6.5,6.5,NA
2014,2014-08-08,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-09,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-10,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-11,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-12,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-13,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-14,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-15,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-16,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-17,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-18,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-19,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-20,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-21,8,230,0.5,7.3,19.8,NA,7.7,6.7,6.4,NA
2014,2014-08-22,8,230,3.8,24.5,24.6,NA,8.6,7.1,7.3,NA
2014,2014-08-23,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-24,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-25,8,230,2.9,7.4,12.4,NA,5.9,5.8,5.6,NA
2014,2014-08-26,8,230,8.2,16.3,17,NA,5.5,5.5,5.5,NA
2014,2014-08-27,8,230,5.3,15.2,21.5,NA,6.1,6.1,6.3,NA
2014,2014-08-28,8,230,8.3,10,20.1,NA,7.5,7.4,7.4,NA
2014,2014-08-29,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-30,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2014,2014-08-31,8,230,9,11,20.7,NA,3.2,4.1,4.8,NA
2014,2014-09-01,9,230,10.8,11,11.7,NA,4.2,4.2,4.2,NA
2015,2015-07-01,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-02,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-03,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-04,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-05,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-06,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-07,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-08,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-09,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-10,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-11,7,214,14.1,24.8,24.8,NA,5.8,5.3,5.3,NA
2015,2015-07-12,7,214,0.2,0.2,0.2,NA,5.4,5.4,5.4,NA
2015,2015-07-13,7,214,1.1,2.2,21.2,NA,5.9,5.6,5.5,NA
2015,2015-07-14,7,214,3.1,15.6,20,NA,7.1,7.2,7.2,NA
2015,2015-07-15,7,214,9.5,15.7,15.8,NA,8.7,8,8.1,NA
2015,2015-07-16,7,214,0.3,0.3,0.3,NA,8.3,8.3,8.3,NA
2015,2015-07-17,7,214,11,16.3,17.6,NA,7.4,7.4,7.5,NA
2015,2015-07-18,7,214,8.6,17.6,18.9,NA,9,8.4,8.3,NA
2015,2015-07-19,7,214,13.5,14.4,14.2,NA,8.4,8.6,8.6,NA
2015,2015-07-20,7,214,12,13.6,14,NA,9.4,9.4,9.4,NA
2015,2015-07-21,7,214,11.2,18.9,16.9,NA,8.8,8.8,8.8,NA
2015,2015-07-22,7,214,0.3,0.3,0.3,NA,8.5,8.5,8.5,NA
2015,2015-07-23,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-24,7,214,4.3,16.7,17.2,NA,7.4,7.7,7.7,NA
2015,2015-07-25,7,214,12.5,12.5,12.5,NA,8.5,8.5,8.5,NA
2015,2015-07-26,7,214,12.2,12.1,12.6,NA,8.4,8.5,8.5,NA
2015,2015-07-27,7,214,4.8,15.4,17.1,NA,8.4,10.1,10.2,NA
2015,2015-07-28,7,214,14.3,14.4,14.3,NA,8.1,8.2,8.2,NA
2015,2015-07-29,7,214,13.4,13.7,13.8,NA,7.9,8.1,8.1,NA
2015,2015-07-30,7,214,9.2,12,15.5,NA,6.8,7.8,8.3,NA
2015,2015-07-31,7,214,3.4,3.8,15.4,NA,7.3,7.4,8.3,NA
2015,2015-08-01,8,214,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-08-02,8,214,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-08-03,8,214,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-08-04,8,214,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-08-05,8,214,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-08-06,8,214,12.4,15.6,17.9,NA,8.3,8.6,8.7,NA
2015,2015-08-07,8,214,0.6,0.6,0.7,NA,6.6,6.6,6.5,NA
2015,2015-08-08,8,214,12.6,13.8,14.7,NA,7.5,7.3,7.3,NA
2015,2015-08-09,8,214,13.9,14.2,14.8,NA,8,7.9,7.8,NA
2015,2015-08-10,8,214,7.3,8,13.9,NA,6.3,6.4,6.4,NA
2015,2015-08-11,8,214,13.8,15.7,17.3,NA,5.1,5.3,6,NA
2015,2015-08-12,8,214,10.5,12,15.4,NA,5.7,5.7,6.3,NA
2015,2015-08-13,8,214,0.5,0.5,3.9,NA,6.2,6.2,6.9,NA
2015,2015-08-14,8,214,14.3,14.3,14.3,NA,8.3,8.2,8.2,NA
2015,2015-08-15,8,214,14.3,14.3,14.3,NA,9.2,9.2,9.2,NA
2015,2015-08-16,8,214,4.2,4.1,12.8,NA,7.1,7.1,8.4,NA
2015,2015-08-17,8,214,0.2,0.2,0.2,NA,3.3,3.3,3.3,NA
2015,2015-08-18,8,214,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-08-19,8,214,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-08-20,8,214,0.4,0.4,1,NA,3.3,3.3,3.3,NA
2015,2015-08-21,8,214,0.2,0.2,0.2,NA,4.3,4.3,4.3,NA
2015,2015-08-22,8,214,0.2,0.2,0.2,NA,4.9,4.9,4.9,NA
2015,2015-08-23,8,214,1.9,1.9,2.1,NA,4.6,4.6,4.6,NA
2015,2015-08-24,8,214,0.2,0.2,0.2,NA,4.9,4.9,4.9,NA
2015,2015-08-25,8,214,0.2,0.2,0.2,NA,4.4,4.4,4.4,NA
2015,2015-08-26,8,214,12.8,12.8,12.9,NA,6.5,6.5,6.4,NA
2015,2015-08-27,8,214,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-08-28,8,214,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-08-29,8,214,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-08-30,8,214,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-08-31,8,214,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-01,7,218,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-02,7,218,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-03,7,218,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-04,7,218,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-05,7,218,4.8,4.8,4.8,NA,13.5,13.5,13.5,NA
2015,2015-07-06,7,218,4.4,4.4,4.4,NA,12,12,12,NA
2015,2015-07-07,7,218,4.6,4.7,4.6,NA,11.2,11.2,11.2,NA
2015,2015-07-08,7,218,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-09,7,218,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-10,7,218,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-11,7,218,15.8,15.8,15.8,NA,6.7,6.7,6.7,NA
2015,2015-07-12,7,218,16.2,16.3,16.3,NA,6.4,6.4,6.3,NA
2015,2015-07-13,7,218,15.4,15.4,15.4,NA,6.9,6.9,6.9,NA
2015,2015-07-14,7,218,14.9,15,15.1,NA,8.6,8.6,8.6,NA
2015,2015-07-15,7,218,16,16,16,NA,9.1,9.1,9.1,NA
2015,2015-07-16,7,218,15.1,15.1,15.1,NA,8.4,8.4,8.4,NA
2015,2015-07-17,7,218,15.4,15.5,15.5,NA,8.4,8.4,8.3,NA
2015,2015-07-18,7,218,16.6,16.6,16.6,NA,8.6,8.6,8.6,NA
2015,2015-07-19,7,218,17.6,17.6,17.6,NA,8.3,8.3,8.3,NA
2015,2015-07-20,7,218,16.3,16.3,16.3,NA,8.4,8.4,8.4,NA
2015,2015-07-21,7,218,16.3,16.3,16.3,NA,9,8.9,8.9,NA
2015,2015-07-22,7,218,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-23,7,218,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-24,7,218,12.9,12.9,12.9,NA,8.3,8.3,8.3,NA
2015,2015-07-25,7,218,18.4,18.4,19.7,NA,8.6,8.6,8.5,NA
2015,2015-07-26,7,218,14.3,14.3,14.3,NA,8.3,8.4,8.4,NA
2015,2015-07-27,7,218,13,13,13,NA,8.8,8.8,8.8,NA
2015,2015-07-28,7,218,18.9,18.9,18.9,NA,7.5,7.5,7.5,NA
2015,2015-07-29,7,218,18.7,18.7,18.7,NA,7.3,7.3,7.3,NA
2015,2015-07-30,7,218,13.4,13.4,13.4,NA,7.5,7.5,7.5,NA
2015,2015-07-31,7,218,13.4,13.4,13.4,NA,8.6,8.6,8.6,NA
2015,2015-08-01,8,218,21.8,21.8,21.8,NA,7,7,7,NA
2015,2015-08-02,8,218,16.4,16.5,18.5,NA,7.9,7.7,6.9,NA
2015,2015-08-03,8,218,19.8,19.8,19.8,NA,9,8.9,8.9,NA
2015,2015-08-04,8,218,20,20,20,NA,7.8,7.9,7.9,NA
2015,2015-08-05,8,218,19.2,19.2,19.2,NA,8,8,7.9,NA
2015,2015-08-06,8,218,2.2,19.1,19.1,NA,8,8.1,8.1,NA
2015,2015-08-07,8,218,17.3,17.3,17.2,NA,9,9,9,NA
2015,2015-08-08,8,218,18.7,18.6,18.8,NA,8.3,8.3,8.3,NA
2015,2015-08-09,8,218,17.9,17.9,17.8,NA,8.5,8.5,8.5,NA
2015,2015-08-10,8,218,17.7,17.7,17.7,NA,6.7,6.6,6.5,NA
2015,2015-08-11,8,218,17.8,17.8,17.7,NA,6.3,6.3,6.3,NA
2015,2015-08-12,8,218,14.2,14.2,14.2,NA,6.3,6.3,6.3,NA
2015,2015-08-13,8,218,13.8,13.8,13.8,NA,7.2,7.2,7.2,NA
2015,2015-08-14,8,218,20.1,21.4,21.2,NA,7.2,6.6,6.6,NA
2015,2015-08-15,8,218,20.1,20.1,20.1,NA,7.4,7.4,7.4,NA
2015,2015-08-16,8,218,17.1,17.1,17.1,NA,6.8,6.7,6.7,NA
2015,2015-08-17,8,218,15.8,15.8,12.2,NA,5.7,5.7,5.6,NA
2015,2015-08-18,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-08-19,8,218,13.7,13.9,13.2,NA,3.9,3.9,3.9,NA
2015,2015-08-20,8,218,7.1,7.1,7.1,NA,4,4,4,NA
2015,2015-08-21,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-08-22,8,218,3.1,8.3,8.3,NA,4.9,4.9,4.9,NA
2015,2015-08-23,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-08-24,8,218,8,8,8.2,NA,4.2,4.2,4.2,NA
2015,2015-08-25,8,218,9.9,12.3,12.4,NA,5.1,4.7,4.7,NA
2015,2015-08-26,8,218,14.5,25.2,25,NA,4.3,3.4,3.2,NA
2015,2015-08-27,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-08-28,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-08-29,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-08-30,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-08-31,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-01,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-02,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-03,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-04,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-05,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-06,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-07,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-08,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-09,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-10,7,220,19.5,19.5,19.5,NA,7.4,7.4,7.4,NA
2015,2015-07-11,7,220,19.4,19.4,19.4,NA,6.7,6.7,6.7,NA
2015,2015-07-12,7,220,19.5,19.5,19.5,NA,6.7,6.7,6.7,NA
2015,2015-07-13,7,220,17.7,17.7,17.7,NA,6.8,6.8,6.8,NA
2015,2015-07-14,7,220,18.5,22.4,23.2,NA,9,6.5,6.3,NA
2015,2015-07-15,7,220,20.6,20.6,20.3,NA,8.4,8.4,8.4,NA
2015,2015-07-16,7,220,17.9,17.9,17.9,NA,8.7,8.7,8.7,NA
2015,2015-07-17,7,220,16.3,18.6,25.9,NA,9.1,7.6,5.5,NA
2015,2015-07-18,7,220,20.9,23.7,23.7,NA,6.9,6.2,6.2,NA
2015,2015-07-19,7,220,20.4,21.5,21.4,NA,6.5,7.2,7.3,NA
2015,2015-07-20,7,220,17.7,19.1,19.8,NA,6.9,7.1,7.2,NA
2015,2015-07-21,7,220,17.9,17.9,17.9,NA,8.1,8.1,8.1,NA
2015,2015-07-22,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-23,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-07-24,7,220,19.2,19.3,19.4,NA,7.9,7.9,7.9,NA
2015,2015-07-25,7,220,20,20,20,NA,8.7,8.7,8.7,NA
2015,2015-07-26,7,220,19.1,19.1,19.5,NA,8.8,8.8,8.7,NA
2015,2015-07-27,7,220,18.6,18.6,18.6,NA,7.9,7.9,7.9,NA
2015,2015-07-28,7,220,17.9,17.8,17.8,NA,8.7,8.7,8.7,NA
2015,2015-07-29,7,220,16.5,16.5,16.5,NA,8.1,8.1,8.1,NA
2015,2015-07-30,7,220,17.5,17.5,17.6,NA,7.4,8,8.1,NA
2015,2015-07-31,7,220,15.2,15.3,15.4,NA,8.9,9.1,9.1,NA
2015,2015-08-01,8,220,18.2,19.3,19.3,NA,8.7,8.4,8.4,NA
2015,2015-08-02,8,220,19.2,20.4,20.5,NA,7.1,7.3,7.5,NA
2015,2015-08-03,8,220,20,20,20,NA,9.4,9.4,9.4,NA
2015,2015-08-04,8,220,17.9,17.9,17.9,NA,9,9,9,NA
2015,2015-08-05,8,220,18.1,18.1,18.1,NA,8.8,8.8,8.8,NA
2015,2015-08-06,8,220,19.1,19.1,19.1,NA,9.1,9.1,9.1,NA
2015,2015-08-07,8,220,19.3,19.4,19.4,NA,9.8,9.7,9.7,NA
2015,2015-08-08,8,220,19.7,19.7,19.7,NA,8.4,8.4,8.4,NA
2015,2015-08-09,8,220,20.1,20.1,20.1,NA,8.3,8.3,8.3,NA
2015,2015-08-10,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-08-11,8,220,18.5,18.5,18.5,NA,6.5,6.5,6.5,NA
2015,2015-08-12,8,220,18.1,18.1,18.1,NA,6.8,6.8,6.8,NA
2015,2015-08-13,8,220,16.8,16.8,19.1,NA,7.6,7.6,6.8,NA
2015,2015-08-14,8,220,18.5,18.5,18.5,NA,8.3,8.2,8.2,NA
2015,2015-08-15,8,220,19.2,19.2,19.2,NA,8.4,8.4,8.4,NA
2015,2015-08-16,8,220,19.3,19.3,19.3,NA,7,7,7,NA
2015,2015-08-17,8,220,17.3,17.3,17.3,NA,4.9,4.9,4.9,NA
2015,2015-08-18,8,220,16.5,16.5,16.5,NA,3.1,3.1,3.1,NA
2015,2015-08-19,8,220,15,15,15,NA,3.7,3.7,3.7,NA
2015,2015-08-20,8,220,12.7,12.7,12.8,NA,4.1,4.1,4.2,NA
2015,2015-08-21,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-08-22,8,220,14.3,14.3,14.3,NA,4.6,4.6,4.6,NA
2015,2015-08-23,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2015,2015-08-24,8,220,15.3,15.3,15.3,NA,4.4,4.4,4.4,NA
