EndDate,Net,StartDateTime,EndDateTime,Year,Effort_NetHrs,Station
2015-07-16,220W,2015-07-15T22:20:00Z,2015-07-16T22:58:00Z,2015,24.633333333333333,220
2015-07-16,230N,2015-07-15T16:52:00Z,2015-07-16T16:41:00Z,2015,23.816666666666666,230
2015-07-16,230S,2015-07-15T16:59:00Z,2015-07-16T16:48:00Z,2015,23.816666666666666,230
2015-07-17,214E,2015-07-16T18:33:00Z,2015-07-17T19:42:00Z,2015,25.15,214
2015-07-17,214W,2015-07-16T18:41:00Z,2015-07-17T19:52:00Z,2015,25.183333333333334,214
2015-07-17,218E,2015-07-16T20:47:00Z,2015-07-17T21:39:00Z,2015,24.866666666666667,218
2015-07-17,218W,2015-07-16T20:36:00Z,2015-07-17T21:20:00Z,2015,24.733333333333334,218
2015-07-17,220E,2015-07-16T23:09:00Z,2015-07-17T23:36:00Z,2015,24.45,220
2015-07-17,220W,2015-07-16T22:58:00Z,2015-07-17T23:10:00Z,2015,24.2,220
2015-07-17,230N,2015-07-16T16:41:00Z,2015-07-17T16:48:00Z,2015,24.116666666666667,230
2015-07-17,230S,2015-07-16T16:48:00Z,2015-07-17T16:56:00Z,2015,24.133333333333333,230
2015-07-18,214E,2015-07-17T19:42:00Z,2015-07-18T18:28:00Z,2015,22.766666666666666,214
2015-07-18,214W,2015-07-17T19:52:00Z,2015-07-18T18:38:00Z,2015,22.766666666666666,214
2015-07-18,218E,2015-07-17T21:39:00Z,2015-07-18T20:50:00Z,2015,23.183333333333334,218
2015-07-18,218W,2015-07-17T21:20:00Z,2015-07-18T20:20:00Z,2015,23,218
2015-07-18,220E,2015-07-17T23:36:00Z,2015-07-18T22:43:00Z,2015,23.116666666666667,220
2015-07-18,220W,2015-07-17T23:10:00Z,2015-07-18T22:10:00Z,2015,23,220
2015-07-18,230N,2015-07-17T16:48:00Z,2015-07-18T16:46:00Z,2015,23.966666666666665,230
2015-07-18,230S,2015-07-17T16:56:00Z,2015-07-18T16:56:00Z,2015,24,230
2015-07-19,214E,2015-07-18T18:28:00Z,2015-07-19T18:35:00Z,2015,24.116666666666667,214
2015-07-19,214W,2015-07-18T18:38:00Z,2015-07-19T18:35:00Z,2015,23.95,214
2015-07-19,218E,2015-07-18T20:50:00Z,2015-07-19T20:43:00Z,2015,23.883333333333333,218
2015-07-19,218W,2015-07-18T20:20:00Z,2015-07-19T20:25:00Z,2015,24.083333333333332,218
2015-07-19,220E,2015-07-18T22:43:00Z,2015-07-19T22:09:00Z,2015,23.433333333333334,220
2015-07-19,220W,2015-07-18T22:10:00Z,2015-07-19T21:50:00Z,2015,23.666666666666668,220
2015-07-19,230N,2015-07-18T16:46:00Z,2015-07-19T16:40:00Z,2015,23.9,230
2015-07-19,230S,2015-07-18T16:56:00Z,2015-07-19T16:40:00Z,2015,23.733333333333334,230
2015-07-20,214E,2015-07-19T18:35:00Z,2015-07-20T18:25:00Z,2015,23.833333333333332,214
2015-07-20,214W,2015-07-19T18:35:00Z,2015-07-20T18:32:00Z,2015,23.95,214
2015-07-20,218E,2015-07-19T20:43:00Z,2015-07-20T21:05:00Z,2015,24.366666666666667,218
2015-07-20,218W,2015-07-19T20:25:00Z,2015-07-20T20:38:00Z,2015,24.216666666666665,218
2015-07-20,220E,2015-07-19T22:09:00Z,2015-07-20T22:16:00Z,2015,24.116666666666667,220
2015-07-20,220W,2015-07-19T21:50:00Z,2015-07-20T22:03:00Z,2015,24.216666666666665,220
2015-07-20,230N,2015-07-19T16:40:00Z,2015-07-20T16:43:00Z,2015,24.05,230
2015-07-20,230S,2015-07-19T16:40:00Z,2015-07-20T16:52:00Z,2015,24.2,230
2015-07-21,214E,2015-07-20T18:25:00Z,2015-07-21T18:42:00Z,2015,24.283333333333335,214
2015-07-21,214W,2015-07-20T18:32:00Z,2015-07-21T18:48:00Z,2015,24.266666666666666,214
2015-07-21,218E,2015-07-20T21:05:00Z,2015-07-21T21:05:00Z,2015,24,218
2015-07-21,218W,2015-07-20T20:38:00Z,2015-07-21T20:40:00Z,2015,24.033333333333335,218
2015-07-21,220E,2015-07-20T22:16:00Z,2015-07-21T22:05:00Z,2015,23.816666666666666,220
2015-07-21,220W,2015-07-20T22:03:00Z,2015-07-21T21:51:00Z,2015,23.8,220
2015-07-21,230N,2015-07-20T16:43:00Z,2015-07-21T16:52:00Z,2015,24.15,230
2015-07-21,230S,2015-07-20T16:52:00Z,2015-07-21T17:00:00Z,2015,24.133333333333333,230
2015-07-22,214E,2015-07-21T18:42:00Z,2015-07-22T20:52:00Z,2015,26.166666666666668,214
2015-07-22,214W,2015-07-21T18:48:00Z,2015-07-22T19:12:00Z,2015,24.4,214
2015-07-22,230N,2015-07-21T16:52:00Z,2015-07-22T17:15:00Z,2015,24.383333333333333,230
2015-07-22,230S,2015-07-21T17:00:00Z,2015-07-22T17:24:00Z,2015,24.4,230
2015-07-23,230N,2015-07-22T17:15:00Z,2015-07-23T17:00:00Z,2015,23.75,230
2015-07-23,230S,2015-07-22T17:24:00Z,2015-07-23T17:07:00Z,2015,23.716666666666665,230
2015-07-24,214E,2015-07-23T18:50:00Z,2015-07-24T18:16:00Z,2015,23.433333333333334,214
2015-07-24,214W,2015-07-23T18:50:00Z,2015-07-24T18:27:00Z,2015,23.616666666666667,214
2015-07-24,218E,2015-07-23T20:02:00Z,2015-07-24T20:33:00Z,2015,24.516666666666666,218
2015-07-24,218W,2015-07-23T20:02:00Z,2015-07-24T20:12:00Z,2015,24.166666666666668,218
2015-07-24,220E,2015-07-23T20:45:00Z,2015-07-24T21:50:00Z,2015,25.083333333333332,220
2015-07-24,220W,2015-07-23T20:45:00Z,2015-07-24T21:32:00Z,2015,24.783333333333335,220
2015-07-24,230N,2015-07-23T17:00:00Z,2015-07-24T16:42:00Z,2015,23.7,230
2015-07-24,230S,2015-07-23T17:07:00Z,2015-07-24T16:48:00Z,2015,23.683333333333334,230
2015-07-25,214E,2015-07-24T18:16:00Z,2015-07-25T18:28:00Z,2015,24.2,214
2015-07-25,214W,2015-07-24T18:27:00Z,2015-07-25T18:46:00Z,2015,24.316666666666666,214
2015-07-25,218E,2015-07-24T20:33:00Z,2015-07-25T20:53:00Z,2015,24.333333333333332,218
2015-07-25,218W,2015-07-24T20:12:00Z,2015-07-25T20:25:00Z,2015,24.216666666666665,218
2015-07-25,220E,2015-07-24T21:50:00Z,2015-07-25T22:23:00Z,2015,24.55,220
2015-07-25,220W,2015-07-24T21:32:00Z,2015-07-25T22:10:00Z,2015,24.633333333333333,220
2015-07-25,230N,2015-07-24T16:42:00Z,2015-07-25T16:44:00Z,2015,24.033333333333335,230
2015-07-25,230S,2015-07-24T16:48:00Z,2015-07-25T16:58:00Z,2015,24.166666666666668,230
2015-07-26,214E,2015-07-25T18:28:00Z,2015-07-26T18:56:00Z,2015,24.466666666666665,214
2015-07-26,214W,2015-07-25T18:46:00Z,2015-07-26T19:13:00Z,2015,24.45,214
2015-07-26,218E,2015-07-25T20:53:00Z,2015-07-26T21:00:00Z,2015,24.116666666666667,218
2015-07-26,218W,2015-07-25T20:25:00Z,2015-07-26T20:40:00Z,2015,24.25,218
2015-07-26,220E,2015-07-25T22:23:00Z,2015-07-26T22:11:00Z,2015,23.8,220
2015-07-26,220W,2015-07-25T22:10:00Z,2015-07-26T22:00:00Z,2015,23.833333333333332,220
2015-07-26,230N,2015-07-25T16:44:00Z,2015-07-26T16:57:00Z,2015,24.216666666666665,230
2015-07-26,230S,2015-07-25T16:58:00Z,2015-07-26T17:11:00Z,2015,24.216666666666665,230
2015-07-27,214E,2015-07-26T18:56:00Z,2015-07-27T18:36:00Z,2015,23.666666666666668,214
2015-07-27,214W,2015-07-26T19:13:00Z,2015-07-27T18:42:00Z,2015,23.483333333333334,214
2015-07-27,218E,2015-07-26T21:00:00Z,2015-07-27T20:33:00Z,2015,23.55,218
2015-07-27,218W,2015-07-26T20:40:00Z,2015-07-27T20:21:00Z,2015,23.683333333333334,218
2015-07-27,220E,2015-07-26T22:11:00Z,2015-07-27T21:40:00Z,2015,23.483333333333334,220
2015-07-27,220W,2015-07-26T22:00:00Z,2015-07-27T21:27:00Z,2015,23.45,220
2015-07-27,230N,2015-07-26T16:57:00Z,2015-07-27T16:53:00Z,2015,23.933333333333334,230
2015-07-27,230S,2015-07-26T17:11:00Z,2015-07-27T17:05:00Z,2015,23.9,230
2015-07-28,214E,2015-07-27T18:36:00Z,2015-07-28T19:02:00Z,2015,24.433333333333334,214
2015-07-28,214W,2015-07-27T18:42:00Z,2015-07-28T19:16:00Z,2015,24.566666666666666,214
2015-07-28,218E,2015-07-27T20:33:00Z,2015-07-28T21:53:00Z,2015,25.333333333333332,218
2015-07-28,218W,2015-07-27T20:21:00Z,2015-07-28T21:41:00Z,2015,25.333333333333332,218
2015-07-28,220E,2015-07-27T21:40:00Z,2015-07-28T23:04:00Z,2015,25.4,220
2015-07-28,220W,2015-07-27T21:02:00Z,2015-07-28T22:56:00Z,2015,25.9,220
2015-07-28,230N,2015-07-27T16:53:00Z,2015-07-28T16:59:00Z,2015,24.1,230
2015-07-28,230S,2015-07-27T17:05:00Z,2015-07-28T17:14:00Z,2015,24.15,230
2015-07-29,214E,2015-07-28T19:02:00Z,2015-07-29T19:07:00Z,2015,24.083333333333332,214
2015-07-29,214W,2015-07-28T19:16:00Z,2015-07-29T19:14:00Z,2015,23.966666666666665,214
2015-07-29,218E,2015-07-28T21:53:00Z,2015-07-29T21:09:00Z,2015,23.266666666666666,218
2015-07-29,218W,2015-07-28T21:41:00Z,2015-07-29T21:00:00Z,2015,23.316666666666666,218
2015-07-29,220E,2015-07-28T23:04:00Z,2015-07-29T22:13:00Z,2015,23.15,220
2015-07-29,220W,2015-07-28T22:56:00Z,2015-07-29T22:06:00Z,2015,23.166666666666668,220
2015-07-29,230N,2015-07-28T16:59:00Z,2015-07-29T17:11:00Z,2015,24.2,230
2015-07-29,230S,2015-07-28T17:14:00Z,2015-07-29T17:26:00Z,2015,24.2,230
2015-07-30,214E,2015-07-29T19:07:00Z,2015-07-30T18:53:00Z,2015,23.766666666666666,214
2015-07-30,214W,2015-07-29T19:14:00Z,2015-07-30T19:01:00Z,2015,23.783333333333335,214
2015-07-30,218E,2015-07-29T21:09:00Z,2015-07-30T21:07:00Z,2015,23.966666666666665,218
2015-07-30,218W,2015-07-29T21:00:00Z,2015-07-30T20:54:00Z,2015,23.9,218
2015-07-30,220E,2015-07-29T22:13:00Z,2015-07-30T22:09:00Z,2015,23.933333333333334,220
2015-07-30,220W,2015-07-29T22:06:00Z,2015-07-30T22:03:00Z,2015,23.95,220
2015-07-30,230N,2015-07-29T17:11:00Z,2015-07-30T17:18:00Z,2015,24.116666666666667,230
2015-07-30,230S,2015-07-29T17:26:00Z,2015-07-30T17:25:00Z,2015,23.983333333333334,230
2015-07-31,214E,2015-07-30T18:53:00Z,2015-07-31T18:35:00Z,2015,23.7,214
2015-07-31,214W,2015-07-30T19:01:00Z,2015-07-31T18:48:00Z,2015,23.783333333333335,214
2015-07-31,218E,2015-07-30T21:07:00Z,2015-07-31T20:50:00Z,2015,23.716666666666665,218
2015-07-31,218W,2015-07-30T20:54:00Z,2015-07-31T20:40:00Z,2015,23.766666666666666,218
2015-07-31,220E,2015-07-30T22:09:00Z,2015-07-31T22:13:00Z,2015,24.066666666666666,220
2015-07-31,220W,2015-07-30T22:03:00Z,2015-07-31T22:06:00Z,2015,24.05,220
2015-07-31,230N,2015-07-30T17:18:00Z,2015-07-31T16:48:00Z,2015,23.5,230
2015-07-31,230S,2015-07-30T17:25:00Z,2015-07-31T16:59:00Z,2015,23.566666666666666,230
2015-08-01,218E,2015-07-31T20:50:00Z,2015-08-01T21:45:00Z,2015,24.916666666666668,218
2015-08-01,218W,2015-07-31T20:40:00Z,2015-08-01T21:13:00Z,2015,24.55,218
2015-08-01,220E,2015-07-31T22:13:00Z,2015-08-01T22:52:00Z,2015,24.65,220
2015-08-01,220W,2015-07-31T22:06:00Z,2015-08-01T22:40:00Z,2015,24.566666666666666,220
2015-08-01,230N,2015-07-31T16:48:00Z,2015-08-01T17:06:00Z,2015,24.3,230
2015-08-01,230S,2015-07-31T16:59:00Z,2015-08-01T17:18:00Z,2015,24.316666666666666,230
2015-08-02,218E,2015-08-01T21:42:00Z,2015-08-02T20:58:00Z,2015,23.266666666666666,218
2015-08-02,218W,2015-08-01T21:13:00Z,2015-08-02T20:33:00Z,2015,23.333333333333332,218
2015-08-02,220E,2015-08-01T22:52:00Z,2015-08-02T22:17:00Z,2015,23.416666666666668,220
2015-08-02,220W,2015-08-01T22:40:00Z,2015-08-02T22:09:00Z,2015,23.483333333333334,220
2015-08-02,230N,2015-08-01T17:06:00Z,2015-08-02T17:04:00Z,2015,23.966666666666665,230
2015-08-02,230S,2015-08-01T17:18:00Z,2015-08-02T17:18:00Z,2015,24,230
2015-08-03,218E,2015-08-02T20:58:00Z,2015-08-03T23:42:00Z,2015,26.733333333333334,218
2015-08-03,218W,2015-08-02T20:33:00Z,2015-08-03T23:39:00Z,2015,27.1,218
2015-08-03,220E,2015-08-02T22:17:00Z,2015-08-04T00:18:00Z,2015,26.016666666666666,220
2015-08-03,220W,2015-08-02T22:09:00Z,2015-08-04T00:08:00Z,2015,25.983333333333334,220
2015-08-03,230N,2015-08-02T17:04:00Z,2015-08-03T19:44:00Z,2015,26.666666666666668,230
2015-08-03,230S,2015-08-02T17:18:00Z,2015-08-03T20:08:00Z,2015,26.833333333333332,230
2015-08-04,218E,2015-08-03T23:42:00Z,2015-08-04T20:31:00Z,2015,20.816666666666666,218
2015-08-04,218W,2015-08-03T23:39:00Z,2015-08-04T20:16:00Z,2015,20.616666666666667,218
2015-08-04,220E,2015-08-04T00:18:00Z,2015-08-04T22:50:00Z,2015,22.533333333333335,220
2015-08-04,220W,2015-08-04T00:08:00Z,2015-08-04T22:40:00Z,2015,22.533333333333335,220
2015-08-05,218E,2015-08-04T20:31:00Z,2015-08-05T21:36:00Z,2015,25.083333333333332,218
2015-08-05,218W,2015-08-04T20:16:00Z,2015-08-05T20:03:00Z,2015,23.783333333333335,218
2015-08-05,220E,2015-08-04T22:50:00Z,2015-08-05T22:41:00Z,2015,23.85,220
2015-08-05,220W,2015-08-04T22:40:00Z,2015-08-05T22:34:00Z,2015,23.9,220
2015-08-05,230N,2015-08-05T00:25:00Z,2015-08-05T16:44:00Z,2015,16.316666666666666,230
2015-08-05,230S,2015-08-05T00:25:00Z,2015-08-05T16:52:00Z,2015,16.45,230
2015-08-06,214E,2015-08-05T18:45:00Z,2015-08-06T18:29:00Z,2015,23.733333333333334,214
2015-08-06,214W,2015-08-05T18:45:00Z,2015-08-06T18:43:00Z,2015,23.966666666666665,214
2015-08-06,218E,2015-08-05T20:36:00Z,2015-08-06T21:00:00Z,2015,24.4,218
2015-08-06,218W,2015-08-05T20:03:00Z,2015-08-06T20:49:00Z,2015,24.766666666666666,218
2015-08-06,220E,2015-08-05T22:41:00Z,2015-08-06T22:22:00Z,2015,23.683333333333334,220
2015-08-06,220W,2015-08-05T22:34:00Z,2015-08-06T22:14:00Z,2015,23.666666666666668,220
2015-08-06,230N,NA,NA,2015,NA,230
2015-08-06,230S,2015-08-05T16:52:00Z,2015-08-06T17:06:00Z,2015,24.233333333333334,230
2015-08-07,214E,2015-08-06T18:29:00Z,2015-08-07T18:57:00Z,2015,24.466666666666665,214
2015-08-07,214W,2015-08-06T18:43:00Z,2015-08-07T19:14:00Z,2015,24.516666666666666,214
2015-08-07,218E,2015-08-06T21:00:00Z,2015-08-07T21:05:00Z,2015,24.083333333333332,218
2015-08-07,218W,2015-08-06T20:49:00Z,2015-08-07T20:58:00Z,2015,24.15,218
2015-08-07,220E,2015-08-06T22:22:00Z,2015-08-08T01:45:00Z,2015,27.383333333333333,220
2015-08-07,220W,2015-08-06T22:14:00Z,2015-08-08T01:40:00Z,2015,27.433333333333334,220
2015-08-07,230N,2015-08-06T17:01:00Z,2015-08-07T17:06:00Z,2015,24.083333333333332,230
2015-08-07,230S,2015-08-06T17:06:00Z,2015-08-07T17:15:00Z,2015,24.15,230
2015-08-08,214E,2015-08-07T18:57:00Z,2015-08-08T18:57:00Z,2015,24,214
2015-08-08,214W,2015-08-07T19:14:00Z,2015-08-08T19:03:00Z,2015,23.816666666666666,214
2015-08-08,218E,2015-08-07T21:05:00Z,2015-08-08T21:14:00Z,2015,24.15,218
2015-08-08,218W,2015-08-07T20:58:00Z,2015-08-08T20:58:00Z,2015,24,218
2015-08-08,220E,2015-08-08T01:45:00Z,2015-08-08T22:36:00Z,2015,20.85,220
2015-08-08,220W,2015-08-08T01:40:00Z,2015-08-08T22:28:00Z,2015,20.8,220
2015-08-08,230N,2015-08-07T17:06:00Z,2015-08-08T17:07:00Z,2015,24.016666666666666,230
2015-08-08,230S,2015-08-07T17:15:00Z,2015-08-08T17:13:00Z,2015,23.966666666666665,230
2015-08-09,214E,2015-08-08T18:57:00Z,2015-08-09T18:37:00Z,2015,23.666666666666668,214
2015-08-09,214W,2015-08-08T19:03:00Z,2015-08-09T18:45:00Z,2015,23.7,214
2015-08-09,218E,2015-08-08T21:14:00Z,2015-08-09T21:20:00Z,2015,24.1,218
2015-08-09,218W,2015-08-08T20:58:00Z,2015-08-09T21:11:00Z,2015,24.216666666666665,218
2015-08-09,220E,2015-08-08T22:36:00Z,2015-08-09T23:06:00Z,2015,24.5,220
2015-08-09,220W,2015-08-08T22:28:00Z,2015-08-09T22:57:00Z,2015,24.483333333333334,220
2015-08-09,230N,2015-08-08T17:07:00Z,2015-08-09T16:56:00Z,2015,23.816666666666666,230
2015-08-09,230S,2015-08-08T17:13:00Z,2015-08-09T17:04:00Z,2015,23.85,230
2015-08-10,214E,2015-08-09T18:37:00Z,2015-08-10T18:39:00Z,2015,24.033333333333335,214
2015-08-10,214W,2015-08-09T18:45:00Z,2015-08-10T18:46:00Z,2015,24.016666666666666,214
2015-08-10,218E,2015-08-09T21:20:00Z,2015-08-10T20:46:00Z,2015,23.433333333333334,218
2015-08-10,218W,2015-08-09T21:11:00Z,2015-08-10T20:40:00Z,2015,23.483333333333334,218
2015-08-10,230N,2015-08-09T16:56:00Z,2015-08-10T17:06:00Z,2015,24.166666666666668,230
2015-08-10,230S,2015-08-09T17:04:00Z,2015-08-10T17:11:00Z,2015,24.116666666666667,230
2015-08-11,214E,2015-08-10T18:39:00Z,2015-08-11T19:25:00Z,2015,24.766666666666666,214
2015-08-11,214W,2015-08-10T18:46:00Z,2015-08-11T19:35:00Z,2015,24.816666666666666,214
2015-08-11,218E,2015-08-10T20:46:00Z,2015-08-11T21:23:00Z,2015,24.616666666666667,218
2015-08-11,218W,2015-08-10T20:40:00Z,2015-08-11T21:12:00Z,2015,24.533333333333335,218
2015-08-11,220E,2015-08-10T23:06:00Z,2015-08-11T22:37:00Z,2015,23.516666666666666,220
2015-08-11,220W,2015-08-10T22:57:00Z,2015-08-11T22:28:00Z,2015,23.516666666666666,220
2015-08-11,230N,2015-08-10T17:06:00Z,2015-08-11T17:36:00Z,2015,24.5,230
2015-08-11,230S,2015-08-10T17:11:00Z,2015-08-11T17:47:00Z,2015,24.6,230
2015-08-12,214E,2015-08-11T19:25:00Z,2015-08-12T18:57:00Z,2015,23.533333333333335,214
2015-08-12,214W,2015-08-11T19:35:00Z,2015-08-12T19:10:00Z,2015,23.583333333333332,214
2015-08-12,218E,2015-08-11T21:23:00Z,2015-08-12T20:41:00Z,2015,23.3,218
2015-08-12,218W,2015-08-11T21:12:00Z,2015-08-12T20:32:00Z,2015,23.333333333333332,218
2015-08-12,220E,2015-08-11T22:37:00Z,2015-08-12T21:48:00Z,2015,23.183333333333334,220
2015-08-12,220W,2015-08-11T22:28:00Z,2015-08-12T21:42:00Z,2015,23.233333333333334,220
2015-08-12,230N,2015-08-11T17:36:00Z,2015-08-12T17:10:00Z,2015,23.566666666666666,230
2015-08-12,230S,2015-08-11T17:47:00Z,2015-08-12T17:16:00Z,2015,23.483333333333334,230
2015-08-13,214E,2015-08-12T18:57:00Z,2015-08-13T18:30:00Z,2015,23.55,214
2015-08-13,214W,2015-08-12T19:10:00Z,2015-08-13T18:30:00Z,2015,23.333333333333332,214
2015-08-13,218E,2015-08-12T20:42:00Z,2015-08-13T21:19:00Z,2015,24.616666666666667,218
2015-08-13,218W,2015-08-12T20:32:00Z,2015-08-13T21:11:00Z,2015,24.65,218
2015-08-13,220E,2015-08-12T21:48:00Z,2015-08-13T22:33:00Z,2015,24.75,220
2015-08-13,220W,2015-08-12T21:42:00Z,2015-08-13T22:24:00Z,2015,24.7,220
2015-08-13,230N,2015-08-12T17:10:00Z,2015-08-13T16:58:00Z,2015,23.8,230
2015-08-13,230S,2015-08-12T17:16:00Z,2015-08-13T17:05:00Z,2015,23.816666666666666,230
2015-08-14,214E,2015-08-13T18:30:00Z,2015-08-14T19:56:00Z,2015,25.433333333333334,214
2015-08-14,214W,2015-08-13T18:30:00Z,2015-08-14T20:10:00Z,2015,25.666666666666668,214
2015-08-14,218E,2015-08-13T21:19:00Z,2015-08-14T21:55:00Z,2015,24.6,218
2015-08-14,218W,2015-08-13T21:11:00Z,2015-08-14T21:42:00Z,2015,24.516666666666666,218
2015-08-14,220E,2015-08-13T22:33:00Z,2015-08-14T23:23:00Z,2015,24.833333333333332,220
2015-08-14,220W,2015-08-13T22:24:00Z,2015-08-14T22:50:00Z,2015,24.433333333333334,220
2015-08-14,230N,2015-08-13T16:58:00Z,2015-08-14T18:23:00Z,2015,25.416666666666668,230
2015-08-14,230S,2015-08-13T17:05:00Z,2015-08-14T18:30:00Z,2015,25.416666666666668,230
2015-08-15,214E,2015-08-14T19:56:00Z,2015-08-15T18:48:00Z,2015,22.866666666666667,214
2015-08-15,214W,2015-08-14T20:10:00Z,2015-08-15T18:59:00Z,2015,22.816666666666666,214
2015-08-15,218E,2015-08-14T21:55:00Z,2015-08-15T21:01:00Z,2015,23.1,218
2015-08-15,218W,2015-08-14T21:42:00Z,2015-08-15T20:48:00Z,2015,23.1,218
2015-08-15,220E,2015-08-14T23:23:00Z,2015-08-15T22:38:00Z,2015,23.25,220
2015-08-15,220W,2015-08-14T22:50:00Z,2015-08-15T22:30:00Z,2015,23.666666666666668,220
2015-08-15,230N,2015-08-14T18:23:00Z,2015-08-15T17:00:00Z,2015,22.616666666666667,230
2015-08-15,230S,2015-08-14T18:30:00Z,2015-08-15T17:10:00Z,2015,22.666666666666668,230
2015-08-16,214E,2015-08-15T18:48:00Z,2015-08-16T18:50:00Z,2015,24.033333333333335,214
2015-08-16,214W,2015-08-15T18:59:00Z,2015-08-16T19:00:00Z,2015,24.016666666666666,214
2015-08-16,218E,2015-08-15T21:01:00Z,2015-08-16T20:57:00Z,2015,23.933333333333334,218
2015-08-16,218W,2015-08-15T20:48:00Z,2015-08-16T20:50:00Z,2015,24.033333333333335,218
2015-08-16,220E,2015-08-15T22:38:00Z,2015-08-16T22:17:00Z,2015,23.65,220
2015-08-16,220W,2015-08-15T22:30:00Z,2015-08-16T22:11:00Z,2015,23.683333333333334,220
2015-08-16,230N,2015-08-15T17:00:00Z,2015-08-16T17:13:00Z,2015,24.216666666666665,230
2015-08-16,230S,2015-08-15T17:10:00Z,2015-08-16T17:20:00Z,2015,24.166666666666668,230
2015-08-17,214E,2015-08-16T18:50:00Z,2015-08-17T18:25:00Z,2015,23.583333333333332,214
2015-08-17,214W,2015-08-16T19:00:00Z,2015-08-17T18:25:00Z,2015,23.416666666666668,214
2015-08-17,218E,2015-08-16T20:57:00Z,2015-08-17T21:51:00Z,2015,24.9,218
2015-08-17,218W,2015-08-16T20:50:00Z,2015-08-17T21:45:00Z,2015,24.916666666666668,218
2015-08-17,220E,2015-08-16T22:17:00Z,2015-08-17T23:01:00Z,2015,24.733333333333334,220
2015-08-17,220W,2015-08-16T22:11:00Z,2015-08-17T22:55:00Z,2015,24.733333333333334,220
2015-08-17,230N,2015-08-16T17:13:00Z,2015-08-17T17:05:00Z,2015,23.866666666666667,230
2015-08-17,230S,2015-08-16T17:20:00Z,2015-08-17T17:11:00Z,2015,23.85,230
2015-08-18,220E,2015-08-17T23:01:00Z,2015-08-18T21:01:00Z,2015,22,220
2015-08-18,220W,2015-08-17T22:55:00Z,2015-08-18T20:55:00Z,2015,22,220
2015-08-18,230N,2015-08-17T17:05:00Z,2015-08-18T17:18:00Z,2015,24.216666666666665,230
2015-08-18,230S,2015-08-17T17:11:00Z,2015-08-18T17:25:00Z,2015,24.233333333333334,230
2015-08-19,218E,2015-08-18T20:10:00Z,2015-08-19T21:00:00Z,2015,24.833333333333332,218
2015-08-19,218W,2015-08-18T20:10:00Z,2015-08-19T20:45:00Z,2015,24.583333333333332,218
2015-08-19,220E,2015-08-18T21:01:00Z,2015-08-19T22:32:00Z,2015,25.516666666666666,220
2015-08-19,220W,2015-08-18T20:55:00Z,2015-08-19T22:26:00Z,2015,25.516666666666666,220
2015-08-19,230N,2015-08-18T17:18:00Z,2015-08-19T17:55:00Z,2015,24.616666666666667,230
2015-08-19,230S,2015-08-18T17:25:00Z,2015-08-19T18:02:00Z,2015,24.616666666666667,230
2015-08-20,214E,2015-08-19T19:50:00Z,2015-08-20T18:47:00Z,2015,22.95,214
2015-08-20,214W,2015-08-19T19:50:00Z,2015-08-20T19:01:00Z,2015,23.183333333333334,214
2015-08-20,218E,2015-08-19T21:00:00Z,2015-08-20T21:05:00Z,2015,24.083333333333332,218
2015-08-20,218W,2015-08-19T20:45:00Z,2015-08-20T20:58:00Z,2015,24.216666666666665,218
2015-08-20,220E,2015-08-19T22:32:00Z,2015-08-20T22:23:00Z,2015,23.85,220
2015-08-20,220W,2015-08-19T22:26:00Z,2015-08-20T22:11:00Z,2015,23.75,220
2015-08-20,230N,2015-08-19T17:55:00Z,2015-08-20T17:13:00Z,2015,23.3,230
2015-08-20,230S,2015-08-19T18:02:00Z,2015-08-20T17:21:00Z,2015,23.316666666666666,230
2015-08-21,214E,2015-08-20T18:47:00Z,2015-08-21T20:40:00Z,2015,25.883333333333333,214
2015-08-21,214W,2015-08-20T19:01:00Z,2015-08-21T20:54:00Z,2015,25.883333333333333,214
2015-08-22,214E,2015-08-21T20:40:00Z,2015-08-22T20:40:00Z,2015,24,214
2015-08-22,214W,2015-08-21T20:54:00Z,2015-08-22T20:54:00Z,2015,24,214
2015-08-22,218E,2015-08-20T21:05:00Z,2015-08-22T23:06:00Z,2015,50.016666666666666,218
2015-08-22,218W,2015-08-20T20:58:00Z,2015-08-22T22:30:00Z,2015,49.53333333333333,218
2015-08-22,220E,2015-08-20T22:23:00Z,2015-08-23T01:18:00Z,2015,50.916666666666664,220
2015-08-22,220W,2015-08-20T22:11:00Z,2015-08-23T00:34:00Z,2015,50.38333333333333,220
2015-08-22,230N,2015-08-20T17:13:00Z,2015-08-22T18:38:00Z,2015,49.416666666666664,230
2015-08-22,230S,2015-08-20T17:21:00Z,2015-08-22T18:49:00Z,2015,49.46666666666667,230
2015-08-23,214E,2015-08-22T20:40:00Z,2015-08-23T19:23:00Z,2015,22.716666666666665,214
2015-08-23,214W,2015-08-22T20:54:00Z,2015-08-23T19:37:00Z,2015,22.716666666666665,214
2015-08-23,230N,2015-08-22T18:38:00Z,2015-08-23T18:02:00Z,2015,23.4,230
2015-08-23,230S,2015-08-22T18:49:00Z,2015-08-23T18:06:00Z,2015,23.283333333333335,230
2015-08-24,214E,2015-08-23T19:23:00Z,2015-08-24T18:30:00Z,2015,23.116666666666667,214
2015-08-24,214W,2015-08-23T19:37:00Z,2015-08-24T18:44:00Z,2015,23.116666666666667,214
2015-08-24,218E,2015-08-22T23:06:00Z,2015-08-24T21:13:00Z,2015,46.11666666666667,218
